"orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","chr.combimatrix","start","end","strand","chr2","loc","sd.wt","sd.mut","sd.mut.vs.wt.ratio"
"orf19.1091","Chr6","NOP8","1",1033.34195402299,1376.85898405386,1150.81278904649,779.037590510663,0.676945544858031,0.495723537613022,0.0463572797862054,"Chr6",955216,957288,"W","6",956252,869.962820172395,562.263398150313,0.214771407334679
"orf19.4602","Chr4","MDH1","1",16000.2298534799,25612.7823653962,19513.3078712551,15365.2711711532,0.7874252419185,0.564584597690806,0.217280522560836,"Chr4",371505,370507,"C","4",371006,11721.3359123976,8015.35602290223,0.31142448351074
"orf19.838.1","Chr2","RPS9B","1",24888.7642789002,36688.6543853383,30079.7697217084,21451.9484186217,0.713168638493263,0.128905777206069,0.0415791287951995,"Chr2",806844,805787,"C","2",806315.5,10289.9737790147,7024.39843276248,0.221612472862842
"orf19.1116","Chr5","","1",628.219322344322,827.23334921013,695.092741700566,518.611361529154,0.746103836820904,0.0096337269691567,0.0247202455496903,"Chr5",836905,836279,"C","5",836592,39.2131394888705,42.3019871587181,0.0622937657273217
"orf19.7003",NA,"","1",3401.78094606543,4832.43000931817,4012.75632952425,2948.81872933909,0.734861149590088,0.256955806535338,0.386212351137363,"Chr7",NA,NA,NA,NA,NA,1306.66157616380,567.244922914296,0.307316991192817
"orf19.309","Chr3","DAL5","1",297.898634184932,452.181280732778,284.645199060348,284.945938893687,1.00105654279198,0.666263496161377,0.7047529221281,"Chr3",664885,663308,"C","3",664096.5,148.358972566790,79.2909826198187,1.33191049619992
"orf19.284","Chr3","","1",1269.08912782620,2872.09065934066,1482.78818726714,1614.41637828228,1.08877073080662,0.985817985724953,0.984074457767968,"Chr3",624293,624949,"W","3",624621,145.852299230627,781.360281374928,0.506159533091466
"orf19.6688","Chr7","","1",2421.21754665732,2860.29742433704,2973.33990335608,2062.55781672094,0.69368383157031,0.33732051258732,0.139985820336678,"Chr7",789522,790502,"W","7",790012,1877.63748368952,1827.86792578283,0.477739170878112
"orf19.262","Chr3","SMC3","1",336.557042750555,458.297062699853,314.543723934588,265.399721264588,0.843760981604515,0.502132879720615,0.360090614758427,"Chr3",583244,586950,"W","3",585097,138.443738070683,110.203763985210,0.458951809049029
"orf19.3899","Chr5","","1",364.592617152962,513.185092206644,364.596420157553,327.104774400013,0.897169462768343,0.841575063798244,0.865295539609879,"Chr5",927548,927934,"W","5",927741,143.697932798229,28.9016708102876,0.527647966166835
"orf19.7362","Chr3","SKN1","1",384.786793187655,739.423950432004,401.930109461133,458.543513930204,1.14085385278792,0.614465733288134,0.59787839026279,"Chr3",1302603,1300389,"C","3",1301496,232.760300894164,229.483005838451,1.75470569599771
"orf19.7589","ChrR","","1",336.042650697256,591.038349077823,333.691777236875,382.517138233373,1.12111532322377,0.470804300792193,0.454954981506614,"ChrR",2164735,2165469,"W","R",2165102,195.373250520872,236.205259445274,0.355843596991986
"orf19.5422","Chr3","","1",772.102083513381,1219.88505747126,971.348673458541,851.018625606038,0.876120644274871,0.918777620202301,0.842127577638273,"Chr3",63282,63911,"W","3",63596.5,632.875851368992,295.706529444324,0.333270892806250
"orf19.6189","Chr3","","1",4115.46976511744,10818.5656770130,5304.92438299226,6811.77004486708,1.28404658635773,0.318196037375527,0.36141884520366,"Chr3",1784490,1785203,"W","3",1784846.5,1495.39927315185,1646.72078686764,0.539433715073198
"orf19.428","Chr1","IKS1","1",886.047770564785,1344.34119200521,997.338406501081,797.578803288415,0.799707299036569,0.108842232018795,0.00622824814896212,"Chr1",1128183,1126000,"C","1",1127091.5,186.885680352226,211.751795549656,0.102177133754520
"orf19.6628","ChrR","SPC25","1",510.476035912061,705.34813574308,542.87712034542,430.252129439828,0.792540546129608,0.201298234712157,0.105985885259656,"ChrR",1232379,1233098,"W","R",1232738.5,169.641788584215,79.0203089039228,0.226226639682242
"orf19.4361","ChrR","HYR2/IFF3","1",294.665273096534,488.589650795867,291.891300505319,310.261730453176,1.06293585973975,0.519019731288161,0.582311417832053,"ChrR",804775,807601,"W","R",806188,185.725885737458,109.140137644539,4.01649518903328
"orf19.480","ChrR","","1",500.742294507267,919.913562830386,533.237864946188,574.575898165553,1.07752268909774,0.582430776379275,0.487536705123191,"ChrR",900164,900892,"W","R",900528,143.12203280791,117.089266125347,0.37156188928007
"orf19.4470","Chr1","","1",486.635619497462,905.11313540261,511.938975162971,561.780604134638,1.09735853566492,0.696032724777417,0.730056681773132,"Chr1",833846,833307,"C","1",833576.5,174.20394040136,154.598868896999,0.565349391988347
"orf19.3879","ChrR","","1",199.480978086241,390.317492449071,158.662979022835,242.515952716011,1.49318720488674,0.43818852261816,0.488515211823868,"ChrR",1334087,1334764,"W","R",1334425.5,73.3180749651481,123.241288444606,0.00314051583681174
"orf19.4901","Chr1","TMT2","1",1705.38998718060,3050.03124192193,2002.43055562311,1872.6469518104,0.93518696393827,0.953114589948796,0.692002384714514,"Chr1",2280143,2280637,"W","1",2280390,1892.42098670931,1695.61484375695,0.276811224099257
"orf19.1641","Chr3","","1",681.762505134073,1257.57910467843,767.55534327114,750.598319375697,0.977907750829828,0.654483309270044,0.589074301980295,"Chr3",448259,449530,"W","3",448894.5,98.2017120422024,295.485186609363,0.311921183987917
"orf19.5138","Chr7","IFA21","1",912.733968542045,1617.67237307460,991.124628247046,932.701731415092,0.94105393492715,0.863175133478952,0.334941154160595,"Chr7",687966,690239,"W","7",689102.5,611.000020484457,545.873723213959,0.159021832972732
"orf19.4116","Chr2","","1",916.721153846154,1393.47329447624,1065.48222945757,903.07465223755,0.847573640620267,0.500247108597264,0.0876375953896805,"Chr2",1237615,1236344,"C","2",1236979.5,430.037630403414,446.989369519816,0.185249420730113
"orf19.2615","ChrR","MDL1","1",638.475915003025,1105.33774212695,703.102273240643,707.308705026175,1.00598267413664,0.91412986506344,0.668509191594048,"ChrR",467270,469327,"W","R",468298.5,266.387289963408,351.970035250516,0.163630329053934
"orf19.6319","Chr6","UBP3","1",1235.36754421974,2076.76508523741,1468.65467697007,1324.72228532133,0.901997117562256,0.903453401201182,0.675462537300475,"Chr6",20662,18685,"C","6",19673.5,953.940021994127,794.357474508498,0.246727632811615
"orf19.1460","Chr2","QNS1","1",1434.58012681200,2572.040187902,1608.25963339437,1468.09512064043,0.91284708647564,0.917803181205204,0.787126240731214,"Chr2",275004,272860,"C","2",273932,943.41627725083,801.929086107765,0.320582212465267
"orf19.2237","Chr2","SPR1","1",399.244286113161,566.996963562753,425.156980693757,351.499354770837,0.826751931009748,0.776454535525781,0.765435839860024,"Chr2",1402472,1404049,"W","2",1403260.5,267.077952178937,172.450930962040,1.04987807816350
"orf19.5424","Chr3","","1",273.578083138882,442.589638885011,250.025924552609,279.384577901440,1.11742243689875,0.649684773133718,0.728920989222088,"Chr3",60243,59698,"C","3",59970.5,139.145067459412,85.0823632326189,1.67688541650672
"orf19.6882","Chr2","RPL33A","1",4412.65768920533,10801.9264299993,5447.06699352583,6314.88321046864,1.15840301970905,0.6272803700296,0.424324761132508,"Chr2",1165487,1166998,"W","2",1166242.5,5930.67863775335,7158.90492694984,0.326677022454914
"orf19.68.2","Chr1","","1",225.307017543860,400.150816087522,192.883240414484,257.310657758782,1.28884269443673,0.340327029134284,0.405245081793299,"Chr1",2721063,2721565,"W","1",2721314,122.692332074498,133.529412995661,1.98107993049387
"orf19.3572","Chr2","RPL31B","1",31544.0694505143,42199.206667614,39480.8245518157,26297.1219019058,0.666073269756379,0.00117194424209607,0.00554681966931058,"Chr2",1108737,1110032,"W","2",1109384.5,5955.44489776484,2974.7211762376,0.152650496982685
"orf19.1573","Chr2","ATC9","1",1586.36458769603,2523.92871352785,1785.81242940496,1429.26428133038,0.800344010264627,0.388779462068204,0.108702412240306,"Chr2",500709,496657,"C","2",498683,699.08111101655,581.686419582927,0.240972164409603
"orf19.2636",NA,"","1",1523.27415521563,1718.86620286348,1776.44778796441,1180.74021203841,0.664663616931512,0.181631960758154,0.312562271913129,"Chr5",NA,NA,NA,NA,NA,322.592093015907,502.099318725077,0.435613839314424
"orf19.6621","ChrR","MHP1","1",839.695473902484,1528.83540997720,968.635619181113,957.039141760472,0.988028029125705,0.92897611439995,0.711809425934445,"ChrR",1242902,1239273,"C","R",1241087.5,540.270759654538,478.714902154556,0.200893813860018
"orf19.4076","Chr2","MET10","1",5637.0252648642,9851.15180609763,6659.67308518899,5477.58668830319,0.822500837238582,0.490082725203225,0.188313760916201,"Chr2",1875988,1872704,"C","2",1874346,3547.91042615676,2852.33239710646,0.319358968391637
"orf19.1737","ChrR","","1",563.196645459803,958.564913887282,636.569775179226,639.230118222494,1.00417918529437,0.97078832605338,0.975765395572847,"ChrR",1018785,1018429,"C","R",1018607,175.565228184702,155.649028032598,0.499374965878861
"orf19.4002","Chr5","DUN1","1",334.442325281595,400.305218173639,327.945245096673,251.633951693786,0.767304772537892,0.389905230919163,0.352527060265628,"Chr5",1124656,1122968,"C","5",1123812,145.355575150032,58.1192086386137,0.471394954816341
"orf19.3734","ChrR","","1",661.285114726471,1043.18902112709,729.190279650403,643.565023127778,0.882574879407778,0.0414124194113524,0.0462816469876161,"ChrR",522634,520055,"C","R",521344.5,44.7333698885680,74.3853654161627,0.111094792274356
"orf19.1383","Chr2","","1",237.929045092838,355.840592861464,204.222637848721,212.324492367562,1.03967167697071,0.678380310223323,0.698259040235596,"Chr2",1982336,1980392,"C","2",1981364,150.939039676421,58.2998024062822,2.34167373028998
"orf19.2132","Chr6","","1",299.228021978022,586.685455349249,303.439492005436,386.894755456936,1.27503098855045,0.489059364103313,0.477082685729623,"Chr6",996247,995546,"C","6",995896.5,221.411077694992,59.2967084260764,3.86810246165493
"orf19.1160","Chr1","","1",3025.62247379058,4738.27851458886,3602.64142890058,2909.52821933237,0.807609715469318,0.346140444954245,0.510370774506159,"Chr1",2547806,2548453,"W","1",2548129.5,1003.21429237678,538.864267530054,0.339447805449608
"orf19.339","Chr3","NDE1","1",3653.27726302166,7434.68361332154,4598.64254452639,4988.84112733631,1.08485081826470,0.754760562349928,0.726101311183561,"Chr3",724683,722959,"C","3",723821,1575.44519501097,1939.12129260766,0.4498281637319
"orf19.67",NA,"","1",940.424207539088,1061.28716685613,1045.73338944848,592.120644708885,0.566225245060951,0.166563993557579,0.0600501086437672,"Chr?",NA,NA,NA,NA,NA,290.402000983824,296.083757048596,0.162817561988169
"orf19.6724","Chr3","FUM4","1",2646.76238531496,4216.46192161414,3067.33211574782,2376.33185824908,0.774722712955957,0.279953770314966,0.109761478713102,"Chr3",1743297,1741762,"C","3",1742529.5,1064.56488124361,1096.75762496952,0.264473755191669
"orf19.2662","Chr1","","1",478.611184792219,729.917771883289,556.366028163152,472.70647823723,0.84963217434011,0.928570947216946,0.93829423632418,"Chr1",1293702,1293097,"C","1",1293399.5,333.520060942783,75.6314522589363,0.920302984250854
"orf19.6049","Chr1","","1",608.660219154207,932.146152210669,642.728852933653,548.338128773759,0.853140677084809,0.999979533678338,0.999960301205036,"Chr1",93695,91311,"C","1",92503,538.800836092232,431.041057057727,1.53441413502668
"orf19.3037","Chr1","PAB1/@","1",8241.92627401838,9684.83260427816,9460.01229351514,5543.10085911156,0.58595070356424,0.288836212615192,0.102457593613026,"Chr1",706561,708450,"W","1",707505.5,5920.68514439399,2303.64939908510,0.32642033936024
"orf19.3543","Chr2","","1",290.612684729064,455.277496903178,281.00933248185,283.367237041013,1.00839084075372,0.809310398555087,0.857421476676757,"Chr2",1058785,1058441,"C","2",1058613,164.789358129036,111.122290617750,2.20361735238858
"orf19.715","ChrR","","1",877.237400530504,3608.21637426901,995.830245947427,1916.38216090768,1.92440646255372,0.54155674879759,0.486726074402729,"Chr1",1390675,1391157,"W","R",1390916,130.447610008309,1379.97095822848,1.16622221844937
"orf19.3545","Chr2","CDC15","1",917.536179025872,1504.36537492050,1039.14411956214,940.538954509503,0.905109249817832,0.795454702082192,0.187696234225521,"Chr2",1060387,1063767,"W","2",1062077,578.672536271919,504.774849889609,0.142008171473730
"orf19.4713","Chr1","","1",411.734379882066,563.173970791257,412.132695001946,344.78696762024,0.836592126277708,0.461125582864622,0.207128499968612,"Chr?",1696748,1699325,"W","1",1698036.5,166.072459679526,144.498906403690,0.283842691189459
"orf19.5190","Chr7","","1",184.253205128205,248.221878224974,142.922905385336,157.202048811044,0.997348680100396,0.521196027494733,0.545979771101855,"Chr7",590372,590797,"W","7",590584.5,49.8140657483228,37.9678247598648,0.0822449784832663
"orf19.1476","Chr2","IME4","1",280.213820359918,475.596999745741,258.654440123096,290.936825625982,1.12480893615251,0.490181223979623,0.50849471290364,"Chr2",296576,298207,"W","2",297391.5,144.632079213921,114.176885365899,4.19850223770786
"orf19.7192","Chr7","","1",279.389652014652,484.614035087719,258.311509110391,296.372056809763,1.14734360009916,0.605483008308076,0.666288174106669,"Chr7",859744,860073,"W","7",859908.5,157.001307440937,83.3033382657165,1.77422030962307
"orf19.7264","Chr1","RPN11","1",3653.3919200632,7663.40180579654,4329.42326487574,4539.22729744603,1.04846004184262,0.97683925396351,0.945514155879863,"Chr1",3174731,3175669,"W","1",3175200,2704.30550038684,2962.31646647376,0.364381370426925
"orf19.3143",NA,"","1",1294.69225146199,2514.42011888792,1531.96490247506,1693.30479069705,1.10531565570551,0.770613818133214,0.279568933434106,"Chr4",NA,NA,NA,NA,NA,1334.05715250580,1493.07687890242,0.53142615927601
"orf19.7298","ChrR","CHS2","1",867.147773279352,1447.88376417392,949.035473295258,841.409570674578,0.886594436510386,0.720570748532836,0.386865038001888,"ChrR",1929921,1926892,"C","R",1928406.5,473.558559710932,366.003862566446,0.198069853941921
"orf19.2177","Chr2","","1",275.546861184792,445.360211426001,253.789998678635,255.381260472892,1.00626999409962,0.753789893211902,0.751298859720747,"Chr2",1641438,1641974,"W","2",1641706,195.575822973151,102.537696003630,1.90981442544816
"orf19.1114","Chr5","","1",1539.67487684729,2346.55258065338,1830.91695586113,1485.30437839189,0.81123525217085,0.191318263778844,0.321520026759571,"Chr5",838603,839187,"W","5",838895,171.262736092977,280.679679052015,0.217046609392864
"orf19.5556","Chr6","","1",257.768267651888,416.50736035491,242.954625896743,273.323619424160,1.12499862233669,0.571790537798551,0.615347774938681,"Chr6",582814,583122,"W","6",582968,181.825403388037,58.6341876940976,5.43837738585365
"orf19.1442","Chr2","PLB3","1",5248.60786124795,5226.72552817721,6332.29845551035,3681.63938307373,0.581406484381667,0.0306075525632055,0.0579021288996991,"Chr2",241145,243254,"W","2",242199.5,1978.96130696901,1811.04594070275,0.368702857188671
"orf19.7342","ChrR","AXL1","1",217.033736114158,354.220947561933,186.021918909515,224.175529736774,1.18452998043975,0.233381580954477,0.270392758217524,"ChrR",2017339,2021451,"W","R",2019395,47.2106593768285,71.2278957486891,0.0849688026508788
"orf19.2916","Chr4","","1",244.232963875205,414.728675136116,213.805207244640,271.990629758734,1.27214221423296,0.482563356470114,0.553098355802542,"Chr4",1389256,1388576,"C","4",1388916,141.312913045337,55.7792051170952,2.60774484718898
"orf19.2465","Chr1","","1",971.10321285882,1599.53457890905,1103.43283288122,919.837065341935,0.833614007062041,0.230917910472856,0.120420951373200,"Chr1",1216828,1218039,"W","1",1217433.5,179.970438332104,331.354970308021,0.230050517541651
"orf19.107","Chr6","DHR2","1",1865.59918529746,2605.53354817193,2089.48654821267,1473.0078575924,0.704961637035854,0.461311536067754,0.0321206339236853,"Chr6",204213,201718,"C","6",202965.5,1511.27612410107,1118.74134685091,0.250209234462636
"orf19.7184","Chr7","VPS54","1",378.695495369724,703.95899452433,415.588932910538,455.337017013777,1.09564278775392,0.426679524022497,0.40463198037114,"Chr7",868576,868112,"C","7",868344,318.901818615073,177.601701035057,24.1501750342463
"orf19.6501","Chr7","","1",399.522846406467,544.885057471264,428.575218967499,367.749842792409,0.85807537747603,0.757850408628346,0.7659960020358,"Chr7",469504,470376,"W","7",469940,182.325649848369,80.4277323326738,0.559428033644546
"orf19.4450","Chr1","","1",12734.9160035367,44255.9068825911,17465.1621909661,28142.0845516667,1.61132683704611,0.191767760025898,0.197148438248131,"Chr1",1538490,1536790,"C","1",1537640,9390.03231899563,963.207935734292,0.829452216714894
"orf19.6286","ChrR","RPS27","1",13904.9268899204,29555.2956764701,17332.7417872454,17184.5842995051,0.991452160912634,0.801009599861309,0.656161719422192,"Chr5",1659219,1658623,"C","R",1658921,4944.46669211309,7092.7223334105,0.306498024508111
