"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"3153","orf19.2911","SEC3",900.2231137,1815.938018,1068.882989,NA,1213.425563,NA,1.135227687,NA,0.560738683,0.404777157,1.583743781,0.11338109,1.552426876,0.074562774,"Ca21chr4","C",1395682,1393310,"orf19.2911","Chr4","SEC3",1,900.223113670756,1815.93801776872,856.128852296925,1012.61898801405,183.892930177404,440.345126594661,1.18278806431681,0.276638170330923,0.519342622853693,0.279172837141892
"4460","orf19.2910","PGA43",350.2022758,685.4613174,362.1745452,NA,450.6252874,NA,1.244221311,NA,0.242565636,0.270113027,1.474871296,0.063530319,1.45318888,0.024761586,"Ca21chr4","W",1396431,1397141,"orf19.2910","Chr4","PGA43",1,350.202275832153,685.461317418214,152.564427653885,238.745421996041,65.4932332586,55.7774210974033,1.56488262478637,1.48397283349803,0.0779532699200254,0.0568837718289753
"3393","orf19.2909","ERG26",989.5714165,2845.126972,1172.709935,NA,1763.971266,NA,1.504183782,NA,0.059884828,0.029337594,1.546332294,0.233521478,1.518414891,0.124995963,"Ca21chr4","C",1398286,1397234,"orf19.2909","Chr4","ERG26",1,989.571416522074,2845.12697152364,959.755059875245,1573.61607440366,430.13616527173,520.989494739925,1.6396017486047,0.602942655513614,0.0520173478682755,0.0147027275593709
"3405","orf19.2908","",270.1243272,520.4108187,252.4081592,NA,334.3780013,NA,1.324751159,NA,0.225572976,0.231545637,1.486942751,0.080877647,1.484481182,0.071429731,"Ca21chr4","C",1399778,1398702,"orf19.2908","Chr4","",1,270.124327175144,520.41081871345,53.2991242590343,120.837270862182,69.5144332508886,57.8436134856159,2.25306234856145,65.5225310777558,0.0819024819162715,0.0833176110324445
"685","orf19.2907.1","",235.8121907,299.9998366,209.8310771,NA,185.4406652,NA,0.88376168,NA,0.709803886,0.753217746,1.557087235,0.033532656,1.498621301,0.046951937,"Ca21chr4","W",1400113,1400409,"orf19.2907.1","Chr4","",1,235.812190733243,299.999836620151,14.7111469445957,4.79970563132296,13.4133709843755,7.7359837456362,1,0.469576716312943,0.44646823694493,0.306240085262885
"1766","orf19.2907","PGA42",395.1129587,1151.294454,440.3892301,NA,808.6585922,NA,1.836236077,NA,0.071450021,0.034048701,1.345132057,0.061257474,1.333265802,0.037692716,"Ca21chr4","C",1401538,1400855,"orf19.2907","Chr4","PGA42",1,395.112958678748,1151.29445350177,230.058017776368,600.637617097783,134.955654889597,335.823654762097,2.61080932063686,0.556395289888043,0.0134141453580267,0.000104291440448537
"3614","orf19.2906","PGA41",644.4482759,1159.036649,740.5385435,NA,784.2775595,NA,1.059063794,NA,0.633121464,0.418609926,1.459411696,0.157159979,1.428636132,0.032427832,"Ca21chr4","C",1403382,1402492,"orf19.2906","Chr4","PGA41",1,644.448275862069,1159.03664859541,529.168011697412,576.981140140997,552.421466054469,492.726841467529,1.09035528865438,0.698108846210138,0.56810582025687,0.0769767486916895
"5075","orf19.2905","",268.5833333,582.5826586,251.484485,NA,345.4098738,NA,1.373483831,NA,0.459462971,0.503243356,1.388786282,0.157536242,1.410588528,0.148987556,"Ca21chr4","C",1404817,1404149,"orf19.2905","Chr4","",1,268.583333333333,582.582658569501,48.1955671686085,132.672770831487,48.334774292318,124.674622581701,2.73389195838422,4.01624318274631,0.46487154054126,0.0790564489956671
"1585","orf19.2903","",1190.395329,3553.908382,1424.944687,NA,2060.905989,NA,1.446305957,NA,0.366234612,0.079746378,1.399062685,0.048450551,1.42781502,0.079635104,"Ca21chr4","W",1407229,1409982,"orf19.2903","Chr4","",1,1190.39532865146,3553.90838177523,1211.02754949001,1878.16129417838,1012.71386267001,1535.02522170957,1.55088238493774,0.775661071416641,0.324703105632519,0.0240813746708907
"238","orf19.2901","NUP60",266.331786,429.5491149,242.9554745,NA,261.0874633,NA,1.030146791,NA,0.482559537,0.46639584,1.433272592,0.060239739,1.427217223,0.074842328,"Ca21chr4","C",1412144,1410309,"orf19.2901","Chr4","NUP60",1,266.331786030062,429.549114865644,74.3760409392046,82.0142818371207,117.691582803097,120.718793416413,1,8.95609135235852,0.740075567613571,0.345672371791101
"4231","orf19.2899","SPS23",379.474809,640.0159086,390.8079526,NA,421.3366342,NA,1.078116838,NA,0.636262597,0.571121784,1.467410559,0.110855595,1.456093383,0.010949998,"Ca21chr4","C",1413294,1412506,"orf19.2899","Chr4","SPS23",1,379.474808955412,640.015908609942,190.026530583397,211.211798327289,164.945680566612,197.778329907425,1.11138814663302,0.244721447453959,0.998760220927913,0.983326924776103
"678","orf19.2898","",1019.080586,2571.968792,1284.448778,NA,1851.424694,NA,1.441415746,NA,0.542453736,0.087403625,1.540299656,0.137558481,1.519187148,0.042339518,"Ca21chr4","C",1415251,1413566,"orf19.2898","Chr4","",1,1019.08058608059,2571.96879157801,1069.62490357001,1657.14719981441,1090.60549024692,1691.81309723326,1.54927881193068,1.08324059221296,0.539586614260543,0.107546849530174
"431","orf19.2897","SOU2",417.769567,972.9204748,466.172929,NA,633.2136295,NA,1.358323468,NA,0.003919824,0.002790604,1.518983677,0.160485559,1.500056925,0.102716188,"Ca21chr4","W",1417178,1418020,"orf19.2897","Chr4","SOU2",1,417.769566973911,972.920474763292,256.540201765032,424.635738197196,227.031542556162,274.384034065919,1.65506131729249,6.90660670140188,0.00730072541196375,3.27330506857473e-06
"1535","orf19.2896","SOU1",2677.051938,11803.93255,3375.971098,NA,7550.10226,NA,2.236423844,NA,3.02e-07,1.37e-17,1.502941697,0.086525128,1.484375533,0.033636318,"Ca21chr4","W",1418888,1419733,"orf19.2896","Chr4","SOU1",1,2677.05193834721,11803.9325464388,3152.62017907784,7449.6140157844,2027.22984340262,4148.88035415168,2.36299128744506,0.777650043925001,1.83985141139592e-07,4.25459732031805e-18
"2544","orf19.2895","VMA8",666.8404513,1751.413526,806.7343256,NA,1207.226682,NA,1.496436489,NA,0.575210906,0.320126693,1.512792513,0.072900592,1.501335867,0.021118347,"Ca21chr4","C",1420702,1419899,"orf19.2895","Chr4","VMA8",1,666.840451316177,1751.41352552469,594.504550206527,1005.28739802804,506.105491523948,1056.19588494404,1.69096670106026,0.694897256230035,0.801366479146891,0.596312237280057
"4194","orf19.2893","SYF1",485.4381511,943.3645276,525.6932293,NA,601.452788,NA,1.144113628,NA,0.310665503,0.310234178,1.440683804,0.063652991,1.454198173,0.093141136,"Ca21chr4","W",1421029,1423566,"orf19.2893","Chr4","SYF1",1,485.438151116749,943.364527587758,315.567960200795,392.073675365203,102.766628917458,82.1371373954895,1.24243815853716,0.419506037776974,0.169638410197426,0.127901901671378
"1251","orf19.2892","SBE22",339.3761642,637.2681256,330.0305758,NA,381.0693842,NA,1.154648727,NA,0.499209076,0.541796508,1.39579823,0.05946599,1.363810885,0.114701033,"Ca21chr4","W",1426618,1429254,"orf19.2892","Chr4","SBE22",1,339.376164228952,637.268125552608,132.026844223999,169.090210559918,96.023374482384,132.57637925323,1.279111277253,0.873157150313253,0.86782886287399,0.484352260852668
"3899","orf19.2891","AFG1",843.0906405,1670.564498,990.3248332,NA,1110.302452,NA,1.121149763,NA,0.905581006,0.708475599,1.416274153,0.034189019,1.42618931,0.078555306,"Ca21chr4","C",1431586,1429955,"orf19.2891","Chr4","AFG1",1,843.090640504887,1670.56449827188,778.027017726326,908.67120899861,605.912896214078,828.745758255395,1.16791729373881,0.292443957869753,0.975918319848781,0.87909558123699
"3509","orf19.2890","",331.0261936,707.6092014,322.4188278,NA,424.9780652,NA,1.318093202,NA,0.20739132,0.207569624,1.448818749,0.050328048,1.444429423,0.034582072,"Ca21chr4","C",1433389,1432160,"orf19.2890","Chr4","",1,331.026193633952,707.609201357727,122.947925716572,213.467678931134,98.2902040046116,129.830420798202,1.73389421025444,8.71262358979928,0.270637562658131,0.0708067149766446
"3395","orf19.2889","IES6",1482.735998,2631.100038,2007.98211,NA,1819.47499,NA,0.906121116,NA,0.758461156,0.558444874,1.550104131,0.113970319,1.544508429,0.091780727,"Ca21chr4","W",1433706,1434119,"orf19.2889","Chr4","IES6",1,1482.73599795798,2631.10003817014,1789.92240022984,1628.83430252024,2656.66670214643,1851.21559477201,0.910011126994433,1.242582618976,0.893215831879728,0.358085157919575
"2393","orf19.2888","",420.4603053,776.4592279,451.7831545,NA,499.3455852,NA,1.105277123,NA,0.63119236,0.70159108,1.44205179,0.087351921,1.442985798,0.053284387,"Ca21chr4","C",1434862,1434188,"orf19.2888","Chr4","",1,420.460305272465,776.459227933203,241.793850677786,288.589838347023,25.7858503419397,33.3960469105406,1.19353671542126,0.192670896225805,0.122134082720377,0.188522952592808
"5621","orf19.2887","MET13",1916.998232,7986.562524,2315.244272,NA,4563.198743,NA,1.970936198,NA,0.093383552,0.053146303,1.391804331,0.085957867,1.425962095,0.105476472,"Ca21chr4","W",1436372,1436986,"orf19.2887","Chr4","",1,1916.9982316534,7986.56252368321,2098.26947542454,4422.59976787036,360.536294578035,1980.01102611689,2.10773678961114,0.716585929974892,0.0867603718316539,0.066483137426514
"2842","orf19.2886","CEK1",1840.343717,4477.23432,2064.638108,NA,2557.905089,NA,1.238912078,NA,0.748175427,0.174038682,1.363104843,0.102318199,1.370587796,0.156993401,"Ca21chr4","C",1439056,1437788,"orf19.2886","Chr4","CEK1(CAERK1)/CEK1/ERK1",1,1840.34371714738,4477.23432024348,1851.95255756885,2388.05734185857,2080.96203436453,2589.37380593272,1.28944216007231,3.9143638319831,0.587436497199422,0.0697607159499261
"1906","orf19.2885","PRI2",474.7592897,1017.99898,500.7279114,NA,608.4743537,NA,1.215179621,NA,0.470934153,0.475792796,1.400482554,0.046970145,1.380469323,0.097345636,"Ca21chr4","C",1443855,1442224,"orf19.2885","Chr4","PRI2",1,474.759289673143,1017.99897961479,290.874689340716,400.574306937937,138.82558383706,232.779407837586,1.37713703397797,0.437315357244366,0.534889412958335,0.236123227598851
"5317","orf19.2884","CDC68",1959.559374,3710.414376,2255.39404,NA,2086.22748,NA,0.924994676,NA,0.791515356,0.564473207,1.447364118,0.049452918,1.442419929,0.068002899,"Ca21chr4","W",1444317,1447499,"orf19.2884","Chr4","SPT16/CDC68",1,1959.55937353884,3710.4143761651,2040.50154727328,1905.62314899091,1446.82903128854,1420.19860275392,0.933899389362085,0.409441275563336,0.860330252608322,0.691936547664258
"528","orf19.2883","CSO99",394.1025835,644.8022024,415.7959431,NA,421.0124715,NA,1.012545886,NA,0.748016107,0.79922508,1.468171467,0.051264417,1.419609609,0.081682103,"Ca21chr4","C",1448707,1447715,"orf19.2883","Chr4","CSO1/CSO99",1,394.102583492329,644.802202354578,205.985594150945,208.972903608225,54.4548762598165,59.1216180945309,1.01450251639972,0.149338473007266,0.963981318658314,0.90041861081642
"1664","orf19.2882","XUT1",450.5306839,1105.757279,501.3759737,NA,736.4354042,NA,1.468828669,NA,0.221632981,0.190607006,1.524531534,0.080284924,1.493207596,0.006122361,"Ca21chr4","C",1451933,1450158,"orf19.2882","Chr4","",1,450.530683888102,1105.75727944086,290.939973933058,529.114132283288,190.855342387903,353.22670525815,1.81863676252694,0.5502051209388,0.200450629928459,0.0096707330107811
"3462","orf19.2881","MNN4",636.5704671,1766.364357,708.0434947,NA,1185.195466,NA,1.673902062,NA,0.389041328,0.10747861,1.401935834,0.049494735,1.399643467,0.092634814,"Ca21chr4","W",1457501,1460491,"orf19.2881","Chr4","MNN42/MNN4",1,636.570467116066,1766.36435710234,497.330954781022,982.360925526569,374.725989397277,1009.60168248932,1.97526599959801,1.86737051362789,0.44047420504632,0.225445498558025
"743","orf19.2879","IFF5",394.4963528,667.1209107,428.5344613,NA,454.0856373,NA,1.059624554,NA,0.673602069,0.652090088,1.561678904,0.158271722,1.526334049,0.09405796,"Ca21chr4","C",1465204,1461278,"orf19.2879","Chr4","HYR4/IFF5",1,394.496352785146,667.120910698497,218.423819459954,248.582753520139,243.370381664847,266.453052052239,1.13883834099152,1.21578269942968,0.781310837061223,0.535760427953151
"1846","orf19.2878","PGA15",269.4859383,369.6689605,262.2228973,NA,250.420165,NA,0.944218269,NA,0.465059246,0.458543252,1.516625962,0.097795848,1.481291165,0.041567211,"Ca21chr4","W",1466747,1467244,"orf19.2878","Chr4","PGA15",1,269.485938265203,369.668960475902,57.0270492876744,47.9706695439639,67.0164458922088,72.3468715500353,1,0.688795632484825,0.748095723418433,0.389412980542256
"1312","orf19.2877","PDC11",5064.71751,16966.48275,6442.214095,NA,11382.3005,NA,1.766830523,NA,0.028084686,0.012659827,1.493490309,0.073548549,1.479593959,0.035225073,"Ca21chr4","C",1469944,1468241,"orf19.2877","Chr4","PDC11",1,5064.71751037075,16966.4827523822,6206.10927220372,11326.7913624868,1527.35995851572,5016.33959214701,1.82510343690174,0.782003145198187,0.0228711362664367,0.0107039079588389
"89","orf19.2876","CBF1",813.7517476,1162.234405,962.828084,NA,822.8691086,NA,0.854637627,NA,0.454064809,0.35866929,1.46520695,0.056946537,1.430896154,0.064832528,"Ca21chr4","W",1471203,1472237,"orf19.2876","Chr4","CBF1",1,813.751747638086,1162.23440481176,750.592822370567,615.006784215107,293.465276895454,447.16033853435,0.819361397931778,0.472508984284712,0.320000422179055,0.225046368525546
"4616","orf19.2875","",354.3238285,880.489379,373.7533683,NA,537.9536852,NA,1.439327992,NA,0.301037143,0.226021136,1.343648403,0.196630491,1.378859653,0.176731565,"Ca21chr4","W",1472576,1473400,"orf19.2875","Chr4","",1,354.32382847038,880.489378979057,169.358208486289,329.372174659846,177.983559376632,285.127534686185,1.94389667610244,1.72273061034102,0.74961324320918,0.220288962872458
"3377","orf19.2873","TOP2",424.6357458,737.0034406,426.3794359,NA,432.2889178,NA,1.013859679,NA,0.713915648,0.602771745,1.48598319,0.063368089,1.468110231,0.018375347,"Ca21chr4","W",1473748,1478133,"orf19.2873","Chr4","TOP2",1,424.635745807933,737.0034405874,233.748932285552,233.08710310678,304.434300478719,285.094803836821,0.9978831573682,1.24562692350742,0.799283668136701,0.576223921928859
"3068","orf19.2871","SDH12",1607.178492,5354.140183,1910.466778,NA,3242.110685,NA,1.697025419,NA,0.067247667,0.009177778,1.613582765,0.192173123,1.560083995,0.132855893,"Ca21chr4","C",1480285,1478360,"orf19.2871","Chr4","SDH3/SDH12",1,1607.1784918101,5354.14018279726,1695.5435291795,3080.26499387824,839.004448771335,1630.51480722505,1.81668293433247,0.473150086893558,0.0595911011461789,0.00237187046542921
"3917","orf19.2870","",1037.989169,2935.405393,1521.713624,NA,2496.892526,NA,1.640842592,NA,0.546609954,0.219874399,1.392271061,0.180362009,1.393391442,0.14081376,"Ca21chr4","C",1481880,1481449,"orf19.2870","Chr4","",1,1037.9891688771,2935.40539345712,1301.94126642195,2301.22782184263,1794.78291095656,2855.3617962035,1.76753581839138,0.781533033605427,0.529588340407991,0.056461893018314
"4782","orf19.2869","",237.6106947,331.4626941,219.5557473,NA,216.0347732,NA,0.962374276,NA,0.521802315,0.52968733,1.509266064,0.092681058,1.487482785,0.111363278,"Ca21chr4","C",1482683,1482174,"orf19.2869","Chr4","",1,237.610694652674,331.462694091551,15.1163586275946,14.5056540946941,17.7544983648905,13.997381286853,1,0.318828118254278,0.971076618065268,0.76416551497523
"6303","orf19.2868","",211.3298959,398.9144989,177.4968849,NA,254.8812181,NA,1.413900801,NA,0.449589263,0.498453701,1.497115709,0.08594417,1.500196086,0.064654805,"Ca21chr4","C",1483503,1483021,"orf19.2868","Chr4","",1,211.329895949461,398.914498890905,0,54.1737663684578,0,64.9447829924359,1,64.9447829924359,0.192575098743433,0.192575098743433
"5614","orf19.2867","VPS5",1048.799057,2354.85767,1165.996219,NA,1476.2011,NA,1.266042785,NA,0.574368106,0.271370039,1.545208356,0.061792182,1.520712353,0.006654446,"Ca21chr4","W",1484418,1486436,"orf19.2867","Chr4","VPS5",1,1048.79905707571,2354.85766960808,958.18441247909,1280.33824730083,1168.639140416,1283.32529293688,1.33598038877577,17.9863560815893,0.448712753157076,0.111917922581147
"NA.4","orf19.2866a","",924.0327906,1706.282051,1034.242206,NA,1062.897754,NA,1.027706806,NA,0.71046627,0.678749988,NA,NA,NA,NA,"Ca21chr4","W",1487112,1488662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","orf19.3142","",565.479377,1346.28272,615.1973543,NA,835.2949294,NA,1.357767428,NA,0.50535555,0.327977814,1.502238643,0.067682136,1.490966271,0.046632619,"Ca21chr4","W",1489718,1490917,"orf19.3142","Chr4","",1,565.47937704562,1346.28272036745,404.907464764821,631.081423335107,351.084259656789,579.389406689286,1.55858184462381,0.426998366834087,0.592185191389904,0.0228072247913483
"3482","orf19.3141","SMY2",1346.151481,2413.46637,1594.507548,NA,1475.52705,NA,0.925381038,NA,0.775848707,0.284046918,1.495088071,0.086822793,1.470809247,0.036896697,"Ca21chr4","C",1493787,1491067,"orf19.3141","Chr4","SMY2",1,1346.15148060248,2413.46637025255,1380.4958587128,1281.62981070176,853.755720404005,932.827241583104,0.928383669254012,0.41220005139269,0.881426137294712,0.658201216962886
"5878","orf19.3140.1","",196.3701963,304.7659783,158.1544053,NA,196.5492197,NA,1.149176607,NA,0.50247598,0.556584307,1.595123001,0.09193408,1.542950043,0.071529878,"Ca21chr4","C",1494912,1494395,"orf19.3140.1","Chr4","",1,196.370196324144,304.765978274599,0,17.7062790495205,0,30.0908246575723,1,30.0908246575723,0.422649730810374,0.422649730810374
"4015","orf19.3140","UMP1",964.091733,4122.431786,1189.86418,NA,2606.66749,NA,2.19072692,NA,0.094814708,0.007484707,1.560392966,0.070096393,1.565151204,0.014754626,"Ca21chr4","W",1495160,1495489,"orf19.3140","Chr4","UMP1",1,964.091732979664,4122.43178616736,975.90273566819,2426.84637301293,644.80963411729,1724.11901012226,2.4867707449875,0.909642302237877,0.0774057127924473,0.00123989961501067
"2282","orf19.3139","",780.8553787,1766.654481,894.8135738,NA,1051.881382,NA,1.17553132,NA,0.465999764,0.431455792,1.497444311,0.128529713,1.482806009,0.090137111,"Ca21chr4","W",1495860,1496978,"orf19.3139","Chr4","",1,780.855378737757,1766.65448075316,683.321857539896,851.701359638428,198.317528695737,350.521464613982,1.24641316568554,0.322952524588146,0.489862185762051,0.176093781421182
"3783","orf19.3138","NOP1",8059.800852,19966.69052,9636.923563,NA,11449.27326,NA,1.188063098,NA,0.532138618,0.297664797,1.569085291,0.12195569,1.496932629,0.075702176,"Ca21chr4","W",1497965,1498915,"orf19.3138","Chr4","NOP1",1,8059.8008517671,19966.6905235569,9398.32924070363,11437.2638334973,5372.67231033862,5703.75948537027,1.21694649554978,0.522935690794186,0.493116181128008,0.245012581884765
"2045","orf19.3136","",988.86515,2815.856658,1190.20092,NA,2004.280936,NA,1.683985369,NA,0.349557783,0.042891016,1.529395138,0.139236092,1.498134281,0.088046038,"Ca21chr4","C",1500473,1499097,"orf19.3136","Chr4","",1,988.865149999224,2815.85665820936,976.798549555247,1810.20605759,745.331473662717,1822.14262689538,1.85320305646873,1.14475463203164,0.33742314216038,0.0696546110988486
